Idx,Distance,MPF,RESP_Azi,RESP_Ele,POOA_1,POOA_2,POOA_3,RSSI_1,RSSI_2,RSSI_3,Gain_idx
21339,43.234313,0,83.773743,32.045280,172.397229,178.648640,6.262398,-35,-38,-45,6
21340,42.882856,0,85.340424,32.045280,172.474136,179.099094,6.624958,-35,-38,-45,6
21341,43.000000,0,81.535622,32.265594,172.847682,177.758721,5.746025,-35,-38,-45,6
21342,43.586123,0,77.521004,33.608463,174.177068,175.528428,1.340373,-35,-38,-46,6
21343,43.703036,0,71.929207,33.608463,171.639149,170.749229,-0.889920,-35,-38,-47,6
21344,43.820319,0,68.795845,33.832275,171.089816,167.519150,-3.131199,-35,-39,-48,6
21345,42.648504,0,71.593491,33.832275,172.309336,170.529496,-1.779839,-35,-38,-48,6
21346,42.648487,0,67.676788,33.384651,169.309977,166.178777,-2.680746,-36,-39,-48,6
21347,43.117267,0,69.691093,33.608463,171.111789,168.431043,-2.241279,-35,-38,-48,6
21348,43.702926,0,73.716209,33.832275,172.902615,172.452162,-0.889920,-35,-38,-47,6
21349,43.117166,0,74.611450,33.608463,173.298135,173.298135,0.000000,-35,-38,-47,6
21350,43.117365,0,76.401947,32.045280,170.232856,174.638508,4.405652,-35,-38,-46,6
21351,42.999979,0,75.506699,32.937027,171.770989,173.935362,2.164373,-36,-38,-46,6
21352,42.531423,0,71.257774,33.160839,171.122776,170.232856,0.450453,-35,-38,-46,6
21353,41.710927,0,72.597145,33.832275,172.847682,171.496323,-1.329386,-36,-38,-46,6
21354,43.117234,0,72.149521,32.937027,170.650349,171.100803,0.450453,-35,-38,-46,6
21355,42.648587,0,70.810150,32.713215,170.606403,169.716483,1.340373,-36,-38,-46,6
21356,42.414148,0,69.914902,33.384651,171.199683,168.881497,-0.889920,-35,-38,-46,6
21357,42.531310,0,71.481590,32.713215,168.958403,170.414136,0.000000,-35,-38,-46,6
21358,43.703199,0,71.257774,33.832275,172.001709,170.210883,-1.790826,-36,-38,-46,6
21359,42.179580,0,69.914902,32.713215,168.859523,168.859523,0.000000,-35,-38,-46,6
21360,42.414084,0,72.597145,32.937027,170.155950,171.496323,0.439467,-35,-38,-46,6
21361,42.179729,0,71.481590,33.384651,171.265603,170.364696,-0.900906,-35,-38,-46,6
21362,42.414085,0,72.597145,33.832275,172.452162,171.551256,-1.746879,-35,-38,-46,6
21363,43.468758,0,75.730507,34.279900,175.517441,174.177068,-0.977813,-36,-38,-47,6
21364,42.062604,0,70.586342,33.832275,172.204962,169.524216,-1.351360,-36,-38,-46,6
21365,42.414144,0,72.597145,34.279900,174.188055,171.419416,-2.241279,-36,-38,-47,6
21366,42.413981,0,-66.781540,34.279900,173.353069,-165.277871,-2.241279,-35,-38,-47,6
21367,42.765638,0,71.481590,33.608463,171.705069,170.430616,-0.889920,-35,-38,-46,6
21368,42.648531,0,71.929207,34.279900,172.847682,170.749229,-2.680746,-35,-38,-46,6
21369,43.234267,0,72.820961,33.608463,172.540056,171.639149,-0.900906,-35,-38,-47,6
21370,42.882979,0,71.257774,32.937027,170.232856,170.232856,0.000000,-35,-38,-46,6
21371,42.531338,0,72.597145,34.056087,173.287149,171.496323,-1.779839,-36,-38,-47,6
21372,42.414234,0,71.929207,33.384651,171.199683,170.749229,-0.450453,-36,-38,-47,6
21373,42.765664,0,71.257774,33.608463,171.946776,170.221870,-1.340373,-36,-38,-46,6
21374,42.297004,0,70.586342,33.160839,170.414136,169.513230,-0.450453,-36,-38,-46,6
21375,42.413947,0,72.373337,34.279900,174.177068,171.199683,-2.175359,-35,-38,-46,6
21376,43.702998,0,71.033966,33.384651,171.199683,169.859310,-0.889920,-35,-38,-47,6
21377,43.585896,0,73.716209,34.056087,173.440962,172.540056,-1.735893,-35,-38,-46,6
21378,43.117276,0,72.820961,33.608463,172.551042,171.650136,-0.900906,-35,-39,-47,6
21379,42.531291,0,74.163826,34.056087,173.737602,172.847682,-0.889920,-35,-38,-47,6
21380,42.296980,0,69.914902,32.937027,170.155950,168.859523,0.000000,-36,-38,-47,6
21381,43.234377,0,69.914902,33.608463,171.100803,168.859523,-1.790826,-35,-38,-47,6
21382,42.531361,0,72.597145,33.384651,171.880856,171.430403,-0.450453,-35,-38,-47,6
21383,42.414145,0,70.810150,33.160839,170.210883,169.639576,-0.450453,-35,-38,-47,6
21384,42.648393,0,73.044769,34.503708,174.550615,171.869869,-2.164373,-36,-38,-47,6
21385,42.765598,0,71.033966,33.384651,170.968963,170.079043,-0.889920,-35,-38,-46,6
21386,42.882858,0,75.282890,33.832275,172.655416,173.792535,-0.845973,-35,-38,-47,6
21387,42.648477,0,71.705399,33.608463,171.990722,170.650349,-1.340373,-35,-38,-46,6
21388,42.531137,0,70.362526,33.160839,170.529496,169.189123,-0.889920,-35,-38,-47,6
21389,43.468918,0,76.849571,29.359539,173.440962,175.077975,19.918821,-35,-38,-47,6
21390,42.765670,0,71.257774,33.384651,171.089816,170.199896,-0.900906,-35,-38,-47,6
21391,42.648499,0,71.705399,34.279900,173.287149,170.672323,-2.680746,-35,-38,-47,6
21392,42.531464,0,69.243469,33.160839,169.408856,167.969604,-1.724906,-35,-38,-46,6
21393,42.765693,0,71.257774,33.384651,171.056856,170.166936,-0.889920,-35,-38,-46,6
21394,41.828138,0,70.810150,33.160839,170.166936,169.639576,-0.527360,-36,-38,-47,6
21395,43.000039,0,69.243469,32.937027,168.859523,167.969604,-0.900906,-36,-38,-47,6
21396,42.765609,0,58.402596,33.384651,171.754509,153.011261,-0.439467,-35,-38,-47,6
21397,42.531162,0,72.149521,34.279900,174.100162,170.979949,-1.790826,-35,-38,-47,6
21398,41.476572,0,71.705399,33.160839,170.540483,170.540483,0.000000,-35,-38,-46,6
21399,42.882783,0,70.586342,32.937027,169.408856,169.408856,-0.900906,-35,-38,-46,6
21400,42.531274,0,72.149521,34.279900,173.748589,171.056856,-1.790826,-36,-38,-47,6
21401,43.351729,0,73.044769,34.279900,174.671468,171.990722,-1.790826,-35,-38,-46,6
21402,41.828140,0,74.163826,-31.373844,-172.001709,172.847682,-9.250771,-35,-39,-46,6
21403,42.531341,0,-69.914902,28.911917,169.771416,-168.749657,18.677328,-35,-38,-46,6
21404,42.414056,0,71.929207,33.832275,172.540056,170.760216,-1.790826,-35,-38,-46,6
21405,43.703018,0,70.362526,34.056087,171.946776,169.266030,-2.680746,-35,-38,-47,6
21406,42.531427,0,71.481590,33.832275,171.254616,170.353710,-2.241279,-35,-38,-47,6
21407,42.765696,0,72.597145,33.384651,172.012696,171.430403,0.000000,-36,-38,-47,6
21408,42.882864,0,69.691093,33.608463,172.441176,168.431043,-0.900906,-35,-38,-46,6
21409,42.296807,0,72.373337,34.279900,173.545335,171.304056,-2.164373,-36,-38,-47,6
21410,42.648519,0,70.362526,33.608463,171.111789,169.331950,-1.702933,-35,-38,-47,6
21411,42.882838,0,67.900604,33.160839,168.881497,166.640217,-2.241279,-36,-38,-46,6
21412,42.414034,0,69.243469,33.160839,169.408856,168.183844,-1.329386,-35,-38,-46,6
21413,43.234514,0,71.257774,33.832275,171.957762,170.166936,-1.702933,-36,-38,-47,6
21414,42.531170,0,69.914902,33.160839,169.760430,168.870510,-0.889920,-36,-38,-47,6
21415,42.062514,0,74.611450,33.832275,173.649709,173.199255,-0.450453,-35,-38,-46,6
21416,42.531294,0,69.914902,33.160839,169.331950,168.892483,-1.340373,-35,-38,-47,6
21417,42.414096,0,72.149521,34.279900,174.188055,171.056856,-2.241279,-35,-38,-46,6
21418,41.945349,0,71.705399,33.608463,171.946776,170.606403,-1.340373,-35,-38,-47,6
21419,42.882834,0,67.452980,32.489407,166.618244,165.893124,-1.351360,-35,-38,-46,6
21420,42.765648,0,68.795845,32.713215,168.420057,167.475204,-0.450453,-35,-38,-47,6
21421,43.117121,0,71.593491,33.608463,171.869869,170.529496,-1.296426,-35,-38,-47,6
21422,42.765543,0,73.268585,33.608463,172.594989,172.144536,-0.450453,-35,-38,-46,6
21423,42.531331,0,74.163826,33.832275,173.353069,172.902615,-0.439467,-35,-38,-46,6
21424,42.765602,0,78.640060,32.713215,172.655416,176.226081,4.021119,-35,-38,-46,6
21425,42.531155,0,79.745132,32.265594,172.100589,176.912748,5.735038,-35,-38,-45,6
21426,42.414103,0,-63.550262,32.045280,172.452162,-160.872219,6.207465,-35,-38,-45,6
21427,43.702967,0,77.521004,32.045280,170.639363,175.528428,5.317545,-36,-38,-45,6
21428,43.351707,0,78.416252,31.597656,168.958403,176.011841,5.284585,-35,-38,-46,6
21429,42.179770,0,75.730507,32.265594,170.166936,174.177068,3.131199,-35,-38,-45,6
21430,42.414235,0,74.611450,33.384651,172.847682,173.353069,0.450453,-35,-38,-46,6
21431,43.351727,0,73.716209,33.608463,172.902615,172.452162,-0.450453,-35,-38,-46,6
21432,43.117279,0,70.810150,32.937027,168.639790,169.782403,-0.900906,-35,-38,-46,6
21433,42.648497,0,71.257774,33.384651,171.507309,170.210883,-0.900906,-36,-38,-47,6
21434,42.296793,0,69.914902,34.056087,171.990722,168.859523,-3.087252,-36,-38,-47,6
21435,42.765575,0,72.597145,34.056087,173.331095,171.540269,-1.790826,-35,-38,-47,6
21436,42.648411,0,69.914902,33.384651,170.166936,168.826563,-1.790826,-35,-38,-47,6
21437,43.585829,0,67.452980,34.056087,171.540269,165.893124,-3.570666,-35,-38,-47,6
21438,42.882834,0,69.467285,30.030973,153.494675,168.227790,-2.614826,-36,-38,-48,6
21439,42.648381,0,71.929207,33.832275,172.551042,170.760216,-1.790826,-35,-39,-48,6
21440,42.882853,0,69.467285,34.503708,172.880642,168.409070,-4.471572,-35,-39,-48,6
21441,42.531381,0,68.124413,33.608463,170.309763,166.739097,-3.120212,-35,-38,-47,6
21442,42.531424,0,69.243469,34.503708,172.540056,168.068484,-4.471572,-36,-39,-48,6
21443,42.882823,0,66.781540,33.384651,169.266030,165.299844,-3.131199,-35,-38,-48,6
21444,42.531402,0,67.900604,33.608463,169.963683,166.382031,-2.592853,-36,-38,-48,6
21445,43.468757,0,68.795845,34.727520,172.847682,167.541124,-5.306558,-36,-39,-48,6
21446,42.882743,0,69.243469,33.384651,169.771416,167.991577,-2.669759,-35,-38,-48,6
21447,43.000100,0,68.348221,33.832275,171.111789,167.090670,-2.691733,-35,-38,-47,6
21448,42.999980,0,66.781540,33.384651,168.431043,165.299844,-3.131199,-35,-39,-48,6
21449,42.765579,0,71.257774,34.503708,173.770562,170.188910,-3.581652,-36,-39,-48,6
21450,42.648431,0,67.676788,33.160839,168.420057,166.178777,-2.241279,-36,-39,-49,6
21451,42.765555,0,71.593491,32.489407,168.365123,170.529496,0.000000,-35,-38,-49,6
21452,42.882832,0,71.593491,32.937027,170.529496,170.529496,0.889920,-36,-39,-49,6
21453,42.531335,0,70.362526,33.832275,171.430403,169.189123,-2.241279,-35,-39,-49,6
21454,42.882786,0,72.597145,34.279900,173.342082,171.496323,-2.219306,-36,-39,-49,6
21455,42.648336,0,69.019661,32.937027,168.623310,167.722404,-0.900906,-35,-38,-47,6
21456,41.945281,0,72.820961,32.045280,168.189337,171.770989,2.680746,-35,-38,-46,6
21457,42.296796,0,79.745132,32.713215,172.902615,176.857814,3.955199,-35,-38,-45,6
21458,42.531262,0,82.654686,32.489407,172.452162,178.275094,4.911039,-35,-38,-45,6
21459,42.414059,0,79.745132,33.160839,174.715415,176.857814,3.581652,-35,-38,-45,6
21460,42.882918,0,76.401947,33.384651,172.847682,174.638508,1.296426,-35,-38,-45,6
21461,43.117350,0,72.149521,33.832275,172.397229,171.056856,-1.340373,-36,-38,-46,6
21462,43.117367,0,76.401947,33.832275,172.990509,174.715415,-1.329386,-35,-38,-46,6
21463,42.765665,0,70.586342,32.937027,169.474776,169.474776,-0.450453,-35,-38,-47,6
21464,42.531293,0,72.820961,33.384651,171.765496,171.765496,0.000000,-35,-38,-46,6
21465,42.179838,0,72.149521,33.160839,170.617389,171.056856,0.000000,-35,-38,-46,6
21466,43.117238,0,76.849571,33.608463,172.847682,175.088961,-0.450453,-35,-38,-46,6
21467,43.117077,0,76.849571,33.608463,173.803522,175.088961,0.889920,-35,-38,-46,6
21468,43.117074,0,77.744812,33.608463,174.330882,175.583361,1.252480,-35,-38,-46,6
21469,43.468799,0,75.282890,32.937027,171.507309,173.748589,1.790826,-36,-38,-46,6
21470,43.351725,0,77.744812,33.160839,173.353069,175.594348,2.241279,-35,-38,-46,6
21471,42.531402,0,77.521004,33.384651,173.495895,175.539415,2.021546,-36,-38,-46,6
21472,42.648371,0,71.929207,32.045280,169.073763,170.864589,3.142186,-35,-38,-46,6
21473,43.117268,0,75.059074,32.937027,171.419416,173.660695,1.790826,-35,-38,-46,6
21474,42.882794,0,76.401947,28.240480,170.749229,174.693442,23.407086,-36,-38,-46,6
21475,42.648474,0,75.282890,33.384651,172.770775,173.748589,0.889920,-35,-38,-46,6
21476,42.179613,0,76.401947,32.489407,170.458083,174.682455,2.230293,-35,-38,-46,6
21477,42.531216,0,76.401947,32.713215,171.551256,174.693442,3.142186,-36,-39,-46,6
21478,42.179726,0,79.087685,33.384651,174.232002,176.418348,1.790826,-35,-38,-46,6
21479,43.351584,0,72.149521,32.713215,169.771416,171.089816,1.329386,-35,-38,-46,6
21480,42.414125,0,76.849571,33.608463,173.792535,175.066988,0.889920,-35,-38,-46,6
21481,42.765558,0,76.849571,33.384651,173.287149,175.077975,1.790826,-35,-38,-45,6
21482,42.413971,0,83.773743,33.608463,175.594348,178.648640,2.230293,-35,-38,-45,6
21483,42.765535,0,-79.087685,30.702410,170.661336,-176.418348,10.668050,-35,-38,-46,6
21484,42.531162,0,79.087685,33.160839,173.737602,176.418348,2.680746,-35,-38,-45,6
21485,42.648521,0,78.192436,31.821466,169.309977,175.978881,4.856105,-35,-38,-45,6
21486,42.531293,0,76.625755,33.608463,173.045442,174.836268,0.450453,-35,-38,-46,6
21487,42.648374,0,76.401947,33.160839,172.847682,174.638508,1.790826,-35,-38,-45,6
21488,42.882737,0,80.640381,33.384651,174.638508,177.308267,2.669759,-35,-38,-46,6
21489,43.351473,0,75.730507,32.045280,168.431043,174.199042,3.131199,-35,-38,-45,6
21490,42.062538,0,74.611450,32.937027,171.551256,173.342082,1.790826,-35,-38,-46,6
21491,42.999890,0,75.730507,32.713215,171.419416,174.188055,2.230293,-35,-38,-45,6
21492,42.648607,0,78.192436,32.265594,169.628590,175.978881,3.131199,-35,-38,-45,6
21493,42.648547,0,76.849571,33.608463,174.188055,175.088961,1.340373,-35,-38,-45,6
21494,43.000093,0,77.073380,33.384651,173.331095,175.143895,1.790826,-35,-38,-46,6
21495,42.296889,0,75.730507,33.608463,174.242988,174.242988,0.889920,-35,-38,-46,6
21496,42.296805,0,74.611450,33.160839,172.001709,173.298135,1.296426,-35,-38,-46,6
21497,42.414189,0,77.073380,33.160839,172.847682,175.143895,1.779839,-35,-38,-45,6
21498,42.999985,0,76.849571,33.384651,174.188055,175.088961,1.779839,-35,-38,-45,6
21499,42.414101,0,79.745132,33.608463,175.143895,176.868801,1.724906,-35,-38,-45,6
21500,42.765601,0,75.730507,33.608463,173.792535,174.242988,0.450453,-35,-38,-46,6
21501,43.117147,0,79.745132,33.608463,175.077975,176.868801,1.790826,-36,-38,-45,6
21502,42.296826,0,76.401947,33.160839,172.902615,174.693442,1.790826,-36,-38,-45,6
21503,42.414038,0,76.401947,32.937027,172.397229,174.627522,2.230293,-36,-38,-46,6
21504,42.413949,0,78.192436,33.608463,175.088961,175.989868,1.724906,-35,-38,-45,6
21505,42.296931,0,76.401947,32.937027,172.397229,174.638508,2.230293,-35,-38,-45,6
21506,42.296771,0,74.611450,32.713215,170.672323,173.353069,2.241279,-35,-38,-45,6
21507,42.765856,0,75.730507,32.045280,168.431043,174.188055,2.230293,-36,-38,-46,6
21508,42.179857,0,76.849571,32.045280,169.298990,175.077975,3.334452,-35,-38,-45,6
21509,41.945396,0,73.716209,32.937027,171.199683,172.540056,1.340373,-35,-38,-46,6
21510,42.765560,0,77.073380,32.937027,171.765496,175.121921,2.241279,-35,-38,-45,6
21511,43.586014,0,77.744812,32.937027,172.847682,175.616321,2.625813,-35,-38,-46,6
21512,42.179774,0,77.521004,33.384651,173.737602,175.539415,2.241279,-36,-38,-46,6
21513,42.296937,0,76.401947,33.384651,173.353069,174.627522,1.274453,-35,-38,-45,6
21514,42.531201,0,77.744812,33.384651,173.803522,175.594348,1.790826,-36,-38,-46,6
21515,42.414098,0,79.745132,34.056087,174.638508,176.868801,-0.450453,-35,-38,-45,6
21516,42.414045,0,77.521004,32.713215,171.265603,175.528428,2.241279,-35,-38,-45,6
21517,42.179728,0,76.401947,32.713215,171.111789,174.671468,1.790826,-36,-38,-46,6
21518,42.531269,0,81.535622,33.608463,174.627522,177.758721,1.790826,-35,-38,-45,6
21519,42.648435,0,75.059074,32.937027,171.507309,173.737602,1.351360,-35,-38,-45,6
21520,42.179816,0,78.192436,33.608463,174.188055,175.978881,1.340373,-35,-38,-46,6
21521,42.765583,0,76.849571,33.608463,174.638508,175.088961,1.340373,-35,-38,-46,6
21522,42.531286,0,79.087685,33.384651,174.638508,176.484268,2.241279,-35,-38,-45,6
21523,43.000172,0,78.192436,33.608463,174.627522,175.978881,1.351360,-35,-38,-45,6
21524,42.882744,0,75.730507,32.713215,171.540269,174.188055,2.230293,-35,-38,-46,6
21525,42.414192,0,72.149521,32.713215,170.661336,171.111789,1.340373,-35,-38,-46,6
21526,42.414101,0,75.730507,33.160839,172.759789,174.111148,1.340373,-35,-38,-45,6
21527,42.765621,0,77.297195,33.384651,173.748589,175.286721,1.340373,-35,-38,-45,6
21528,42.648502,0,76.178131,33.160839,172.759789,174.550615,1.790826,-35,-38,-45,6
21529,42.882770,0,74.163826,32.713215,170.979949,172.847682,1.867733,-35,-38,-46,6
21530,42.765647,0,76.401947,33.384651,172.847682,174.638508,1.340373,-35,-38,-45,6
21531,43.234265,0,77.521004,33.832275,174.638508,175.539415,0.900906,-35,-38,-46,6
21532,41.828112,0,75.730507,33.384651,172.770775,174.188055,0.439467,-36,-38,-46,6
21533,42.765560,0,79.087685,32.489407,171.957762,176.418348,4.471572,-35,-38,-45,6
21534,42.296914,0,75.059074,32.937027,172.012696,173.737602,1.724906,-35,-38,-45,6
21535,42.648363,0,76.401947,33.608463,173.737602,174.638508,0.889920,-35,-38,-45,6
21536,42.414195,0,77.744812,33.384651,173.770562,175.561388,1.790826,-36,-38,-46,6
21537,42.648424,0,74.611450,32.937027,171.573229,173.298135,1.724906,-36,-38,-45,6
21538,43.117238,0,75.282890,33.160839,172.408216,173.748589,1.351360,-35,-38,-45,6
21539,43.000006,0,79.745132,33.608463,175.121921,176.868801,1.790826,-35,-38,-45,6
21540,42.882940,0,76.401947,33.384651,173.298135,174.638508,1.340373,-36,-38,-46,6
21541,42.179677,0,73.492393,32.713215,170.672323,172.397229,2.230293,-35,-38,-45,6
21542,43.351617,0,74.163826,32.937027,171.562243,172.902615,1.285440,-35,-38,-45,6
21543,42.179567,0,74.611450,32.713215,171.100803,173.375042,2.186346,-35,-38,-45,6
21544,42.296831,0,76.849571,33.384651,173.748589,175.088961,1.340373,-35,-38,-46,6
21545,42.882764,0,74.163826,32.713215,170.650349,172.847682,2.197333,-35,-38,-45,6
21546,42.648324,0,75.730507,34.056087,174.188055,174.188055,-1.274453,-35,-38,-45,6
21547,43.117128,0,75.730507,33.384651,172.891629,174.232002,1.340373,-35,-38,-45,6
21548,42.648528,0,74.611450,33.160839,172.397229,173.298135,1.340373,-35,-38,-45,6
21549,42.414102,0,73.268585,32.489407,169.963683,172.204962,2.241279,-35,-38,-45,6
21550,42.531266,0,78.416252,33.608463,174.264962,176.033815,1.340373,-36,-38,-45,6
21551,42.765563,0,79.521317,33.384651,174.550615,176.791894,2.241279,-36,-38,-46,6
21552,42.179728,0,77.521004,33.160839,173.737602,175.528428,3.131199,-35,-38,-46,6
21553,43.000009,0,75.282890,31.597656,168.639790,173.792535,4.471572,-35,-38,-45,6
21554,42.765545,0,77.744812,33.384651,173.891415,175.594348,1.724906,-36,-38,-46,6
21555,41.945325,0,76.401947,33.384651,173.298135,174.627522,1.340373,-35,-38,-45,6
21556,42.765670,0,76.401947,32.713215,171.880856,174.638508,2.680746,-35,-38,-45,6
21557,42.414215,0,73.716209,32.937027,171.419416,172.605976,1.285440,-36,-38,-45,6
21558,42.531291,0,79.087685,33.608463,174.627522,176.418348,1.790826,-35,-38,-46,6
21559,42.531140,0,76.401947,32.937027,171.946776,174.671468,1.790826,-35,-38,-45,6
21560,42.531272,0,76.625755,33.608463,174.100162,174.836268,1.340373,-35,-38,-45,6
21561,43.000114,0,75.730507,32.937027,171.990722,174.221015,2.230293,-35,-38,-45,6
21562,42.531239,0,74.163826,32.489407,170.650349,172.847682,2.680746,-35,-38,-45,6
21563,42.296803,0,78.192436,33.832275,174.627522,175.967895,0.889920,-35,-38,-45,6
21564,42.179565,0,75.059074,33.160839,172.463149,173.737602,1.790826,-36,-38,-45,6
21565,43.117099,0,77.521004,33.160839,173.298135,175.528428,2.230293,-35,-38,-45,6
21566,42.999920,0,74.835266,32.937027,171.754509,173.534349,1.779839,-35,-38,-45,6
21567,42.179725,0,75.059074,33.160839,172.408216,173.737602,1.779839,-35,-38,-46,6
21568,43.000071,0,75.059074,33.160839,171.946776,173.737602,0.900906,-35,-38,-45,6
21569,42.179747,0,76.178131,33.160839,172.204962,174.446242,1.724906,-35,-38,-45,6
21570,43.351567,0,75.506699,32.937027,171.770989,173.946348,2.175359,-35,-38,-46,6
21571,43.585968,0,74.835266,28.016670,169.925230,173.429975,22.709433,-35,-38,-46,6
21572,42.179613,0,76.401947,33.160839,172.847682,174.638508,1.790826,-35,-38,-45,6
21573,41.945464,0,73.716209,32.937027,171.254616,172.605976,1.340373,-35,-38,-46,6
21574,43.468825,0,75.730507,33.608463,173.770562,174.221015,0.889920,-35,-38,-46,6
21575,41.945321,0,71.705399,33.160839,171.430403,170.606403,0.450453,-35,-38,-45,6
